x_value,total_1,total_2 
37321,37750,20253
37322,37757,20253
37323,37758,20248
37324,37756,20249
37325,37755,20255
37326,37754,20253
37327,37748,20249
37328,37751,20255
37329,37757,20252
37330,37754,20247
37331,37748,20251
37332,37752,20256
37333,37759,20258
37334,37764,20264
37335,37765,20259
37336,37762,20262
37337,37763,20266
37338,37764,20263
37339,37762,20268
37340,37769,20272
37341,37770,20273
37342,37776,20271
37343,37779,20268
37344,37781,20267
37345,37783,20269
37346,37778,20265
37347,37786,20267
37348,37789,20262
37349,37794,20258
37350,37801,20262
37351,37809,20259
37352,37805,20262
37353,37811,20268
37354,37819,20272
37355,37817,20275
37356,37822,20281
37357,37823,20279
37358,37829,20277
37359,37823,20283
37360,37830,20287
37361,37836,20291
37362,37837,20291
37363,37841,20289
37364,37845,20293
37365,37846,20288
37366,37840,20293
37367,37844,20298
37368,37847,20296
37369,37844,20297
37370,37840,20302
37371,37838,20299
37372,37846,20297
37373,37841,20303
37374,37837,20306
37375,37832,20312
37376,37830,20307
37377,37837,20312
37378,37832,20318
37379,37830,20318
37380,37826,20316
37381,37832,20313
37382,37833,20319
37383,37837,20316
37384,37841,20317
37385,37841,20314
37386,37836,20315
37387,37837,20320
37388,37837,20318
37389,37841,20323
37390,37837,20321
37391,37835,20320
37392,37839,20323
37393,37844,20318
37394,37849,20314
37395,37850,20317
37396,37844,20317
37397,37842,20321
37398,37841,20323
37399,37840,20324
37400,37845,20330
37401,37843,20327
37402,37839,20328
37403,37833,20333
37404,37840,20329
37405,37841,20330
37406,37840,20326
37407,37837,20326
37408,37833,20332
37409,37841,20329
37410,37841,20334
37411,37842,20329
37412,37841,20327
37413,37837,20323
37414,37834,20322
37415,37837,20319
37416,37843,20318
37417,37849,20314
37418,37856,20309
37419,37858,20313
37420,37852,20318
37421,37854,20313
37422,37857,20314
37423,37855,20318
37424,37853,20313
37425,37860,20308
37426,37855,20312
37427,37861,20308
37428,37864,20306
37429,37871,20301
37430,37869,20304
37431,37869,20302
37432,37875,20308
37433,37872,20308
37434,37878,20313
37435,37875,20319
37436,37876,20322
37437,37871,20318
37438,37878,20314
37439,37886,20317
37440,37882,20323
37441,37876,20324
37442,37876,20325
37443,37881,20331
37444,37888,20329
37445,37888,20324
37446,37888,20330
37447,37890,20329
37448,37891,20326
37449,37894,20327
37450,37892,20326
37451,37889,20330
37452,37895,20333
37453,37897,20328
37454,37895,20329
37455,37903,20328
37456,37911,20325
37457,37907,20331
37458,37906,20333
37459,37908,20333
37460,37908,20330
37461,37910,20336
37462,37909,20337
37463,37909,20341
37464,37915,20346
37465,37910,20341
37466,37908,20339
37467,37916,20343
37468,37911,20339
37469,37915,20338
37470,37914,20341
37471,37915,20342
37472,37910,20343
37473,37908,20347
37474,37916,20351
37475,37916,20352
37476,37920,20349
37477,37927,20347
37478,37926,20343
37479,37931,20347
37480,37935,20344
37481,37930,20344
37482,37937,20341
37483,37939,20336
37484,37937,20337
37485,37936,20339
37486,37935,20344
37487,37930,20347
37488,37927,20353
37489,37935,20359
37490,37932,20356
37491,37936,20353
37492,37937,20350
37493,37938,20352
37494,37937,20355
37495,37938,20355
37496,37944,20352
37497,37945,20356
37498,37941,20352
37499,37937,20355
37500,37943,20354
37501,37949,20360
37502,37943,20358
37503,37950,20358
37504,37951,20356
37505,37946,20352
37506,37946,20357
37507,37951,20352
37508,37954,20357
37509,37953,20361
37510,37950,20357
37511,37944,20363
37512,37950,20364
37513,37950,20359
37514,37950,20362
37515,37947,20362
37516,37955,20366
37517,37954,20361
37518,37961,20364
37519,37964,20362
37520,37968,20366
37521,37964,20361
37522,37963,20364
37523,37969,20364
37524,37974,20362
37525,37971,20363
37526,37979,20358
37527,37973,20359
37528,37977,20360
37529,37982,20365
37530,37984,20367
37531,37980,20364
37532,37976,20370
37533,37984,20371
37534,37984,20368
37535,37986,20367
37536,37989,20368
37537,37997,20370
37538,37997,20372
37539,38004,20371
37540,38007,20376
37541,38004,20381
37542,38011,20383
37543,38013,20380
37544,38017,20375
37545,38011,20381
37546,38016,20387
37547,38017,20388
37548,38012,20386
37549,38016,20390
37550,38017,20388
37551,38018,20386
37552,38015,20383
37553,38016,20385
37554,38023,20390
37555,38031,20387
37556,38031,20387
37557,38030,20388
37558,38035,20392
37559,38032,20396
37560,38038,20391
37561,38040,20390
37562,38043,20392
37563,38047,20390
37564,38046,20385
37565,38047,20388
37566,38043,20391
37567,38044,20397
37568,38050,20397
37569,38049,20402
37570,38053,20408
37571,38060,20414
37572,38061,20411
37573,38064,20411
37574,38065,20411
37575,38070,20414
37576,38072,20412
37577,38078,20412
37578,38078,20407
37579,38077,20410
37580,38073,20406
37581,38068,20405
37582,38072,20410
37583,38071,20413
37584,38074,20414
37585,38068,20412
37586,38063,20407
37587,38061,20409
37588,38059,20411
37589,38057,20410
37590,38053,20405
37591,38051,20405
37592,38056,20409
37593,38062,20411
37594,38066,20411
37595,38069,20414
37596,38063,20419
37597,38062,20418
37598,38056,20418
37599,38063,20422
37600,38071,20419
37601,38078,20420
37602,38083,20425
37603,38078,20423
37604,38085,20423
37605,38089,20424
37606,38085,20430
37607,38086,20428
37608,38083,20429
37609,38077,20434
37610,38073,20433
37611,38079,20436
37612,38079,20441
37613,38074,20439
37614,38079,20445
37615,38074,20450
37616,38073,20455
37617,38076,20457
37618,38081,20454
37619,38083,20452
37620,38090,20458
37621,38090,20457
37622,38087,20456
37623,38081,20462
37624,38081,20464
37625,38084,20462
37626,38083,20460
37627,38086,20466
37628,38092,20467
37629,38086,20472
37630,38093,20474
37631,38100,20477
37632,38096,20478
37633,38091,20477
37634,38097,20482
37635,38097,20478
37636,38098,20484
37637,38097,20486
37638,38103,20489
37639,38102,20490
37640,38101,20489
37641,38096,20490
37642,38092,20490
37643,38094,20494
37644,38101,20498
37645,38096,20503
37646,38092,20502
37647,38099,20499
37648,38097,20499
37649,38098,20496
37650,38104,20498
37651,38105,20502
37652,38113,20498
37653,38118,20500
37654,38114,20496
37655,38118,20494
37656,38117,20498
37657,38111,20504
37658,38105,20502
37659,38111,20501
37660,38118,20497
37661,38115,20501
37662,38109,20498
37663,38108,20503
37664,38111,20501
37665,38106,20506
37666,38104,20508
37667,38105,20508
37668,38112,20512
37669,38119,20511
37670,38126,20508
37671,38122,20512
37672,38128,20516
37673,38135,20515
37674,38142,20511
37675,38144,20510
37676,38145,20515
37677,38144,20520
37678,38139,20521
37679,38143,20523
37680,38142,20529
37681,38150,20524
37682,38145,20524
37683,38146,20530
37684,38148,20536
37685,38144,20536
37686,38138,20541
37687,38145,20536
37688,38143,20542
37689,38142,20546
37690,38138,20543
37691,38145,20549
37692,38139,20551
37693,38134,20546
37694,38138,20542
37695,38143,20537
37696,38141,20541
37697,38140,20537
37698,38140,20541
37699,38145,20547
37700,38152,20546
37701,38159,20545
37702,38153,20542
37703,38156,20545
37704,38162,20547
37705,38168,20552
37706,38164,20547
37707,38166,20553
37708,38172,20558
37709,38170,20559
37710,38167,20560
37711,38162,20557
37712,38158,20552
37713,38163,20555
37714,38162,20553
37715,38168,20557
37716,38169,20559
37717,38176,20564
37718,38177,20570
37719,38174,20576
37720,38168,20581
37721,38163,20583
37722,38163,20578
37723,38170,20583
37724,38171,20580
37725,38169,20580
37726,38163,20585
37727,38162,20580
37728,38161,20576
37729,38161,20574
37730,38155,20573
37731,38150,20578
37732,38157,20576
37733,38162,20581
37734,38164,20585
37735,38166,20590
37736,38172,20595
37737,38172,20596
37738,38174,20597
37739,38174,20602
37740,38181,20606
37741,38177,20605
37742,38177,20604
37743,38175,20607
37744,38170,20612
37745,38170,20608
37746,38176,20614
37747,38180,20617
37748,38178,20616
37749,38184,20615
37750,38182,20618
37751,38184,20623
37752,38178,20623
37753,38173,20624
37754,38180,20629
37755,38182,20627
37756,38182,20629
37757,38177,20628
37758,38181,20625
37759,38178,20630
37760,38185,20634
37761,38180,20634
37762,38182,20637
37763,38176,20642
37764,38180,20643
37765,38183,20644
37766,38183,20641
37767,38177,20641
37768,38183,20637
37769,38191,20638
37770,38195,20637
37771,38194,20634
37772,38194,20637
37773,38193,20640
37774,38194,20640
37775,38196,20640
37776,38196,20646
37777,38197,20646
37778,38198,20650
37779,38198,20652
37780,38198,20650
37781,38204,20655
37782,38207,20656
37783,38205,20653
37784,38211,20648
37785,38209,20653
37786,38209,20657
37787,38205,20660
37788,38210,20659
37789,38211,20654
37790,38206,20656
37791,38214,20657
37792,38208,20660
37793,38214,20660
37794,38215,20656
37795,38210,20662
37796,38218,20660
37797,38219,20661
37798,38220,20657
37799,38219,20654
37800,38217,20650
37801,38222,20653
37802,38217,20650
37803,38212,20648
37804,38212,20654
37805,38220,20657
37806,38214,20659
37807,38216,20661
37808,38216,20658
37809,38217,20659
37810,38219,20654
37811,38224,20654
37812,38222,20649
37813,38225,20645
37814,38232,20640
37815,38238,20638
37816,38238,20644
37817,38236,20644
37818,38234,20641
37819,38239,20642
37820,38239,20646
37821,38236,20647
37822,38232,20648
37823,38235,20647
37824,38241,20653
37825,38244,20650
37826,38246,20650
37827,38248,20652
37828,38254,20658
37829,38252,20663
37830,38246,20661
37831,38253,20664
37832,38259,20663
37833,38267,20664
37834,38268,20668
37835,38270,20671
37836,38274,20671
37837,38270,20675
37838,38276,20675
37839,38278,20675
37840,38279,20670
37841,38279,20670
37842,38279,20671
37843,38275,20675
37844,38269,20680
37845,38274,20676
37846,38272,20676
37847,38266,20678
37848,38270,20680
37849,38271,20676
37850,38273,20675
37851,38280,20672
37852,38280,20668
37853,38279,20667
37854,38276,20663
37855,38273,20665
37856,38269,20662
37857,38267,20667
37858,38268,20671
37859,38275,20667
37860,38283,20670
37861,38282,20666
37862,38290,20668
37863,38296,20663
37864,38304,20663
37865,38308,20668
37866,38311,20665
37867,38316,20667
37868,38323,20663
37869,38327,20661
37870,38334,20658
37871,38338,20660
37872,38332,20660
37873,38334,20655
37874,38330,20651
37875,38324,20655
37876,38326,20652
37877,38334,20653
37878,38329,20649
37879,38337,20644
37880,38337,20646
37881,38338,20641
37882,38343,20638
37883,38342,20643
37884,38337,20645
37885,38334,20645
37886,38333,20647
37887,38333,20648
37888,38336,20643
37889,38336,20644
37890,38332,20649
37891,38337,20655
37892,38331,20659
37893,38338,20658
37894,38334,20659
37895,38332,20657
37896,38328,20656
37897,38326,20655
37898,38331,20652
37899,38337,20655
37900,38339,20655
37901,38339,20659
37902,38336,20658
37903,38342,20662
37904,38344,20668
37905,38338,20670
37906,38342,20671
37907,38338,20676
37908,38344,20671
37909,38346,20676
37910,38345,20671
37911,38352,20675
37912,38360,20670
37913,38354,20671
37914,38353,20674
37915,38355,20672
37916,38354,20669
37917,38355,20666
37918,38350,20666
37919,38348,20662
37920,38350,20667
37921,38349,20669
37922,38350,20668
37923,38347,20663
37924,38344,20665
37925,38346,20666
37926,38345,20661
37927,38345,20664
37928,38347,20669
37929,38342,20667
37930,38344,20664
37931,38350,20660
37932,38355,20660
37933,38363,20664
37934,38370,20660
37935,38364,20660
37936,38371,20657
37937,38375,20660
37938,38375,20661
37939,38381,20665
37940,38379,20670
37941,38378,20676
37942,38378,20679
37943,38377,20685
37944,38382,20690
37945,38386,20685
37946,38381,20687
37947,38384,20693
37948,38391,20689
37949,38390,20691
37950,38388,20688
37951,38393,20688
37952,38398,20688
37953,38402,20683
37954,38404,20683
37955,38400,20682
37956,38407,20687
37957,38406,20693
37958,38412,20695
37959,38419,20697
37960,38424,20702
37961,38418,20707
37962,38425,20708
37963,38421,20709
37964,38416,20712
37965,38420,20718
37966,38418,20719
37967,38424,20724
37968,38430,20722
37969,38428,20720
37970,38422,20725
37971,38420,20721
37972,38421,20716
37973,38428,20714
37974,38430,20718
37975,38430,20724
37976,38431,20723
37977,38430,20723
37978,38429,20719
37979,38433,20716
37980,38435,20716
37981,38440,20719
37982,38443,20724
37983,38449,20724
37984,38454,20728
37985,38450,20728
37986,38447,20732
37987,38453,20729
37988,38461,20733
37989,38455,20732
37990,38455,20738
37991,38450,20736
37992,38451,20739
37993,38453,20740
37994,38456,20745
37995,38452,20750
37996,38451,20749
37997,38452,20747
37998,38455,20742
37999,38451,20742
38000,38451,20739
38001,38448,20736
38002,38451,20733
38003,38455,20736
38004,38451,20734
38005,38456,20731
38006,38458,20735
38007,38458,20738
38008,38453,20742
38009,38456,20747
38010,38452,20747
38011,38460,20744
38012,38455,20747
38013,38457,20750
38014,38451,20749
38015,38451,20748
38016,38452,20749
38017,38446,20745
38018,38444,20750
38019,38451,20745
38020,38454,20750
38021,38457,20752
38022,38459,20748
38023,38458,20753
38024,38465,20749
38025,38463,20747
38026,38466,20752
38027,38464,20749
38028,38458,20748
38029,38456,20744
38030,38462,20747
38031,38458,20746
38032,38452,20748
38033,38455,20745
38034,38449,20750
38035,38449,20754
38036,38455,20757
38037,38453,20759
38038,38452,20761
38039,38458,20764
38040,38463,20764
38041,38458,20770
38042,38459,20776
38043,38453,20776
38044,38459,20782
38045,38464,20785
38046,38463,20783
38047,38467,20783
38048,38465,20779
38049,38465,20778
38050,38466,20773
38051,38474,20778
38052,38482,20779
38053,38484,20784
38054,38482,20780
38055,38489,20778
38056,38488,20784
38057,38487,20783
38058,38495,20783
38059,38501,20789
38060,38508,20788
38061,38515,20786
38062,38522,20789
38063,38528,20790
38064,38535,20788
38065,38542,20784
38066,38544,20787
38067,38550,20793
38068,38558,20791
38069,38554,20793
38070,38554,20799
38071,38558,20805
38072,38560,20811
38073,38560,20808
38074,38566,20808
38075,38566,20811
38076,38560,20806
38077,38568,20810
38078,38562,20807
38079,38567,20804
38080,38573,20800
38081,38576,20803
38082,38573,20802
38083,38572,20805
38084,38572,20804
38085,38573,20808
38086,38578,20805
38087,38574,20811
38088,38570,20812
38089,38568,20818
38090,38563,20818
38091,38563,20815
38092,38559,20816
38093,38564,20815
38094,38563,20817
38095,38563,20821
38096,38565,20822
38097,38570,20824
38098,38566,20830
38099,38571,20831
38100,38575,20837
38101,38572,20841
38102,38574,20840
38103,38578,20838
38104,38579,20837
38105,38583,20838
38106,38587,20843
38107,38592,20849
38108,38599,20847
38109,38594,20847
38110,38597,20843
38111,38604,20840
38112,38602,20840
38113,38608,20842
38114,38604,20841
38115,38606,20842
38116,38609,20848
38117,38611,20845
38118,38606,20842
38119,38603,20837
38120,38611,20841
38121,38607,20843
38122,38615,20838
38123,38616,20843
38124,38612,20839
38125,38611,20834
38126,38614,20830
38127,38610,20836
38128,38607,20833
38129,38608,20828
38130,38607,20833
38131,38601,20831
38132,38600,20828
38133,38595,20828
38134,38599,20830
38135,38602,20827
38136,38598,20823
38137,38600,20827
38138,38597,20828
38139,38601,20823
38140,38598,20822
38141,38605,20828
38142,38602,20832
38143,38597,20838
38144,38600,20835
38145,38594,20841
38146,38600,20847
38147,38608,20852
38148,38613,20851
38149,38620,20850
38150,38616,20852
38151,38611,20852
38152,38613,20849
38153,38615,20852
38154,38614,20850
38155,38614,20854
38156,38615,20852
38157,38612,20856
38158,38618,20859
38159,38626,20856
38160,38621,20854
38161,38623,20858
38162,38624,20859
38163,38627,20855
38164,38629,20852
38165,38632,20853
38166,38635,20853
38167,38634,20856
38168,38640,20851
38169,38646,20846
38170,38648,20852
38171,38653,20847
38172,38652,20853
38173,38657,20857
38174,38657,20853
38175,38664,20854
38176,38667,20852
38177,38668,20857
38178,38673,20854
38179,38668,20851
38180,38676,20853
38181,38671,20859
38182,38677,20861
38183,38685,20860
38184,38693,20856
38185,38694,20851
38186,38691,20853
38187,38692,20852
38188,38692,20850
38189,38699,20851
38190,38704,20851
38191,38707,20856
38192,38713,20858
38193,38711,20858
38194,38706,20856
38195,38700,20855
38196,38700,20856
38197,38706,20861
38198,38701,20867
38199,38698,20865
38200,38703,20863
38201,38707,20869
38202,38702,20864
38203,38706,20870
38204,38704,20866
38205,38700,20865
38206,38704,20860
38207,38707,20855
38208,38703,20861
38209,38711,20867
38210,38707,20873
38211,38704,20878
38212,38703,20880
38213,38699,20886
38214,38696,20887
38215,38702,20888
38216,38696,20884
38217,38704,20889
38218,38702,20895
38219,38709,20898
38220,38709,20902
38221,38717,20901
38222,38722,20896
38223,38722,20900
38224,38728,20900
38225,38733,20899
38226,38736,20900
38227,38739,20899
38228,38742,20894
38229,38750,20895
38230,38747,20899
38231,38754,20895
38232,38757,20895
38233,38761,20891
38234,38768,20890
38235,38775,20888
38236,38776,20892
38237,38782,20897
38238,38783,20896
38239,38788,20891
38240,38795,20897
38241,38801,20898
38242,38807,20901
38243,38805,20903
38244,38805,20903
38245,38812,20906
38246,38820,20910
38247,38823,20916
38248,38829,20911
38249,38833,20906
38250,38831,20912
38251,38835,20914
38252,38831,20915
38253,38825,20917
38254,38833,20917
38255,38831,20919
38256,38828,20915
38257,38836,20913
38258,38842,20912
38259,38837,20915
38260,38832,20911
38261,38839,20909
38262,38842,20915
38263,38843,20916
38264,38846,20917
38265,38851,20921
38266,38854,20925
38267,38854,20920
38268,38862,20922
38269,38866,20927
38270,38862,20927
38271,38865,20931
38272,38870,20936
38273,38865,20932
38274,38864,20927
38275,38867,20930
38276,38873,20932
38277,38880,20937
38278,38880,20939
38279,38874,20936
38280,38871,20934
38281,38875,20930
38282,38872,20926
38283,38880,20923
38284,38880,20922
38285,38876,20926
38286,38880,20929
38287,38874,20933
38288,38870,20930
38289,38871,20925
38290,38871,20928
38291,38870,20927
38292,38871,20933
38293,38870,20932
38294,38873,20931
38295,38873,20929
38296,38872,20929
38297,38875,20933
38298,38880,20935
38299,38876,20938
38300,38874,20939
38301,38881,20935
38302,38878,20930
38303,38885,20933
38304,38890,20931
38305,38889,20936
38306,38895,20940
38307,38903,20946
38308,38910,20944
38309,38915,20942
38310,38918,20948
38311,38913,20945
38312,38910,20951
38313,38904,20950
38314,38903,20950
38315,38910,20952
38316,38915,20950
38317,38915,20955
38318,38915,20959
38319,38923,20958
38320,38923,20963
38321,38925,20960
38322,38928,20955
38323,38936,20958
38324,38931,20957
38325,38930,20955
38326,38930,20952
38327,38924,20950
38328,38923,20948
38329,38928,20949
38330,38934,20953
38331,38930,20956
38332,38934,20951
38333,38938,20950
38334,38946,20948
38335,38946,20949
38336,38948,20949
38337,38948,20949
38338,38955,20953
38339,38962,20955
38340,38957,20955
38341,38965,20951
38342,38970,20946
38343,38977,20941
38344,38979,20937
38345,38980,20943
38346,38980,20938
38347,38986,20935
38348,38994,20941
38349,38999,20946
38350,38996,20947
38351,39000,20950
38352,39001,20951
38353,38997,20951
38354,38993,20949
38355,38990,20954
38356,38988,20956
38357,38982,20959
38358,38980,20959
38359,38974,20959
38360,38972,20962
38361,38966,20958
38362,38971,20963
38363,38975,20960
38364,38973,20961
38365,38970,20958
38366,38971,20956
38367,38970,20961
38368,38970,20965
38369,38976,20967
38370,38973,20964
38371,38981,20962
38372,38975,20957
38373,38978,20958
38374,38975,20964
38375,38978,20965
38376,38982,20962
38377,38980,20958
38378,38986,20959
38379,38983,20964
38380,38985,20969
38381,38993,20966
38382,39000,20961
38383,39005,20964
38384,39007,20970
38385,39005,20973
38386,39005,20971
38387,39000,20966
38388,39003,20969
38389,39011,20968
38390,39007,20965
38391,39010,20966
38392,39009,20968
38393,39005,20974
38394,39011,20978
38395,39017,20978
38396,39013,20973
38397,39016,20979
38398,39017,20980
38399,39025,20981
38400,39032,20987
38401,39028,20987
38402,39035,20989
38403,39033,20985
38404,39030,20981
38405,39036,20987
38406,39039,20991
38407,39040,20995
38408,39040,20990
38409,39037,20987
38410,39037,20988
38411,39031,20994
38412,39025,20995
38413,39023,20997
38414,39018,21002
38415,39026,20998
38416,39028,21002
38417,39027,21000
38418,39022,21001
38419,39027,21007
38420,39033,21007
38421,39029,21013
38422,39025,21018
38423,39029,21022
38424,39036,21020
38425,39039,21024
38426,39047,21019
38427,39048,21024
38428,39045,21022
38429,39045,21027
38430,39039,21032
38431,39043,21028
38432,39041,21023
38433,39039,21018
38434,39045,21013
38435,39048,21009
38436,39049,21011
38437,39043,21016
38438,39046,21017
38439,39043,21021
38440,39051,21026
38441,39054,21021
38442,39054,21027
38443,39055,21033
38444,39055,21028
38445,39055,21027
38446,39062,21031
38447,39059,21032
38448,39059,21031
38449,39067,21031
38450,39073,21034
38451,39076,21038
38452,39074,21038
38453,39075,21043
38454,39081,21038
38455,39089,21043
38456,39084,21048
38457,39088,21051
38458,39082,21054
38459,39079,21053
38460,39084,21059
38461,39080,21057
38462,39082,21057
38463,39083,21052
38464,39077,21056
38465,39076,21061
38466,39082,21057
38467,39089,21062
38468,39085,21059
38469,39090,21065
38470,39094,21064
38471,39101,21066
38472,39100,21064
38473,39099,21070
38474,39099,21065
38475,39098,21066
38476,39101,21063
38477,39096,21060
38478,39097,21060
38479,39091,21056
38480,39089,21062
38481,39083,21057
38482,39089,21059
38483,39095,21055
38484,39091,21061
38485,39096,21067
38486,39094,21073
38487,39096,21078
38488,39096,21084
38489,39093,21079
38490,39088,21084
38491,39092,21087
38492,39095,21092
38493,39095,21096
38494,39102,21093
38495,39101,21098
38496,39095,21100
38497,39099,21106
38498,39095,21105
38499,39096,21106
38500,39098,21105
38501,39102,21100
38502,39102,21097
38503,39100,21096
38504,39097,21095
38505,39091,21096
38506,39091,21095
38507,39098,21091
38508,39104,21089
38509,39099,21089
38510,39098,21084
38511,39096,21085
38512,39096,21082
38513,39097,21085
38514,39093,21083
38515,39091,21078
38516,39089,21079
38517,39095,21075
38518,39093,21081
38519,39092,21077
38520,39090,21076
38521,39085,21080
38522,39085,21079
38523,39084,21074
38524,39079,21069
38525,39074,21070
38526,39077,21074
38527,39077,21074
38528,39081,21070
38529,39081,21069
38530,39084,21067
38531,39086,21072
38532,39085,21068
38533,39082,21066
38534,39088,21072
38535,39089,21074
38536,39091,21069
38537,39093,21071
38538,39101,21077
38539,39107,21073
38540,39110,21068
38541,39107,21068
38542,39104,21068
38543,39104,21065
38544,39098,21067
38545,39099,21070
38546,39096,21066
38547,39090,21072
38548,39088,21072
38549,39093,21076
38550,39096,21075
38551,39099,21081
38552,39104,21085
38553,39099,21089
38554,39100,21094
38555,39098,21092
38556,39103,21095
38557,39102,21093
38558,39104,21099
38559,39098,21104
38560,39093,21110
38561,39092,21105
38562,39087,21109
38563,39084,21115
38564,39089,21115
38565,39093,21118
38566,39091,21115
38567,39090,21115
38568,39095,21121
38569,39093,21122
38570,39094,21120
38571,39097,21119
38572,39096,21117
38573,39102,21116
38574,39101,21120
38575,39096,21115
38576,39097,21118
38577,39101,21123
38578,39108,21129
38579,39106,21126
38580,39105,21125
38581,39111,21127
38582,39108,21124
38583,39115,21119
38584,39118,21117
38585,39119,21123
38586,39127,21128
38587,39133,21130
38588,39133,21135
38589,39131,21132
38590,39134,21135
38591,39137,21137
38592,39145,21136
38593,39150,21133
38594,39151,21138
38595,39152,21139
38596,39150,21136
38597,39153,21141
38598,39147,21140
38599,39146,21141
38600,39145,21138
38601,39151,21142
38602,39151,21140
38603,39156,21136
38604,39153,21138
38605,39155,21142
38606,39153,21147
38607,39150,21150
38608,39152,21155
38609,39159,21154
38610,39166,21156
38611,39160,21151
38612,39157,21157
38613,39161,21153
38614,39155,21153
38615,39153,21154
38616,39148,21152
38617,39146,21156
38618,39148,21159
38619,39144,21162
38620,39138,21157
38621,39145,21154
38622,39146,21150
38623,39149,21147
38624,39144,21143
38625,39142,21149
38626,39140,21153
38627,39140,21158
38628,39139,21164
38629,39145,21170
38630,39152,21176
38631,39160,21174
38632,39162,21170
38633,39158,21170
38634,39155,21168
38635,39149,21163
38636,39151,21167
38637,39146,21165
38638,39142,21171
38639,39146,21171
38640,39149,21173
38641,39151,21176
38642,39151,21173
38643,39146,21171
38644,39147,21167
38645,39141,21162
38646,39147,21165
38647,39142,21164
38648,39148,21164
38649,39142,21170
38650,39149,21170
38651,39144,21170
38652,39139,21169
38653,39147,21168
38654,39151,21171
38655,39159,21166
38656,39167,21172
38657,39161,21173
38658,39164,21175
38659,39158,21179
38660,39156,21179
38661,39151,21178
38662,39147,21184
38663,39141,21190
38664,39135,21194
38665,39137,21195
38666,39145,21192
38667,39153,21197
38668,39148,21195
38669,39149,21199
38670,39156,21195
38671,39154,21192
38672,39154,21187
38673,39158,21187
38674,39156,21191
38675,39153,21193
38676,39161,21188
38677,39160,21187
38678,39158,21182
38679,39161,21181
38680,39167,21183
38681,39173,21183
38682,39180,21186
38683,39182,21185
38684,39183,21188
38685,39188,21192
38686,39189,21195
38687,39193,21196
38688,39196,21195
38689,39204,21191
38690,39203,21189
38691,39206,21186
38692,39211,21184
38693,39206,21189
38694,39206,21184
38695,39205,21190
38696,39208,21192
38697,39216,21189
38698,39221,21189
38699,39225,21190
38700,39220,21196
38701,39217,21201
38702,39220,21200
38703,39220,21195
38704,39228,21195
38705,39233,21201
38706,39232,21198
38707,39228,21194
38708,39236,21195
38709,39242,21196
38710,39243,21194
38711,39250,21198
38712,39255,21194
38713,39260,21197
38714,39257,21200
38715,39258,21206
38716,39265,21201
38717,39273,21204
38718,39281,21206
38719,39289,21204
38720,39283,21203
38721,39277,21203
38722,39279,21209
38723,39286,21210
38724,39290,21207
38725,39297,21213
38726,39293,21209
38727,39292,21208
38728,39294,21212
38729,39293,21218
38730,39289,21215
38731,39297,21220
38732,39305,21223
38733,39301,21218
38734,39300,21219
38735,39304,21217
38736,39309,21217
38737,39308,21213
38738,39307,21215
38739,39306,21210
38740,39313,21208
38741,39312,21211
38742,39320,21210
38743,39315,21211
38744,39313,21215
38745,39319,21211
38746,39315,21215
38747,39310,21212
38748,39313,21218
38749,39319,21222
38750,39324,21228
38751,39323,21231
38752,39323,21237
38753,39326,21235
38754,39326,21240
38755,39322,21243
38756,39316,21246
38757,39324,21250
38758,39328,21249
38759,39325,21255
38760,39326,21253
38761,39326,21248
38762,39320,21250
38763,39327,21256
38764,39327,21254
38765,39330,21253
38766,39324,21258
38767,39318,21260
38768,39315,21256
38769,39323,21258
38770,39328,21262
38771,39336,21263
38772,39337,21260
38773,39345,21263
38774,39346,21262
38775,39346,21264
38776,39344,21267
38777,39347,21272
38778,39343,21276
38779,39347,21271
38780,39353,21269
38781,39353,21268
38782,39359,21264
38783,39353,21265
38784,39359,21261
38785,39353,21258
38786,39361,21264
38787,39360,21259
38788,39367,21260
38789,39366,21262
38790,39360,21264
38791,39368,21261
38792,39366,21262
38793,39362,21262
38794,39358,21264
38795,39366,21265
38796,39370,21261
38797,39373,21267
38798,39380,21272
38799,39379,21274
38800,39378,21271
38801,39376,21277
38802,39375,21275
38803,39383,21280
38804,39386,21285
38805,39389,21290
38806,39383,21295
38807,39380,21295
38808,39386,21295
38809,39380,21299
38810,39376,21304
38811,39377,21308
38812,39383,21311
38813,39380,21316
38814,39375,21318
38815,39381,21316
38816,39380,21312
38817,39382,21311
38818,39379,21317
38819,39379,21319
38820,39381,21325
38821,39375,21327
38822,39381,21323
38823,39382,21329
38824,39378,21325
38825,39384,21324
38826,39383,21321
38827,39382,21325
38828,39382,21321
38829,39383,21322
38830,39388,21327
38831,39391,21327
38832,39397,21328
38833,39397,21327
38834,39402,21324
38835,39408,21327
38836,39411,21327
38837,39405,21325
38838,39400,21331
38839,39399,21336
38840,39401,21335
38841,39398,21334
38842,39401,21340
38843,39404,21339
38844,39403,21343
38845,39398,21345
38846,39404,21345
38847,39400,21341
38848,39396,21341
38849,39390,21340
38850,39391,21339
38851,39387,21334
38852,39390,21336
38853,39384,21338
38854,39386,21334
38855,39385,21330
38856,39393,21330
38857,39387,21331
38858,39392,21334
38859,39398,21340
38860,39392,21335
38861,39387,21330
38862,39383,21331
38863,39384,21337
38864,39391,21341
38865,39389,21342
38866,39391,21346
38867,39393,21349
38868,39388,21354
38869,39384,21356
38870,39390,21352
38871,39394,21350
38872,39392,21355
38873,39392,21356
38874,39392,21354
